,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Day (Observed),Christmas Day (Observed)_lower,Christmas Day (Observed)_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Labor Day,Labor Day_lower,Labor Day_upper,Martin Luther King Jr. Day,Martin Luther King Jr. Day_lower,Martin Luther King Jr. Day_upper,Memorial Day,Memorial Day_lower,Memorial Day_upper,Month,Month_lower,Month_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (Observed),New Year's Day (Observed)_lower,New Year's Day (Observed)_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (Observed),Veterans Day (Observed)_lower,Veterans Day (Observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,yhat
459,2012-04-04,5152.763210242744,3750.8541903880505,6130.309135720089,5152.763210242744,5152.763210242744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10354637342692513,-0.10354637342692513,-0.10354637342692513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.63400055560464,275.63400055560464,275.63400055560464,0.0,0.0,0.0,-0.10354637342692513,-0.10354637342692513,-0.10354637342692513,19.645297793629666,19.645297793629666,19.645297793629666,255.98870276197496,255.98870276197496,255.98870276197496,4894.847267250033
460,2012-04-05,5158.590675814431,4019.650600955889,6358.072757077394,5158.590675814431,5158.590675814431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08594130590117043,-0.08594130590117043,-0.08594130590117043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.5074937868414,422.5074937868414,422.5074937868414,0.0,0.0,0.0,-0.08594130590117043,-0.08594130590117043,-0.08594130590117043,184.30406275992206,184.30406275992206,184.30406275992206,238.20343102691933,238.20343102691933,238.20343102691933,5137.762150312179
461,2012-04-06,5164.41814138612,4471.155512157136,6737.488705206071,5164.41814138612,5164.41814138612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012775332300322437,0.012775332300322437,0.012775332300322437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.62051808376395,370.62051808376395,370.62051808376395,0.0,0.0,0.0,0.012775332300322437,0.012775332300322437,0.012775332300322437,149.4648858136819,149.4648858136819,149.4648858136819,221.155632270082,221.155632270082,221.155632270082,5601.015817363905
462,2012-04-07,5170.2456069578075,4310.96878342855,6732.645201192799,5170.2456069578075,5170.2456069578075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005129052862254369,0.005129052862254369,0.005129052862254369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.8370412891625,253.8370412891625,253.8370412891625,0.0,0.0,0.0,0.005129052862254369,0.005129052862254369,0.005129052862254369,48.16098743105553,48.16098743105553,48.16098743105553,205.67605385810694,205.67605385810694,205.67605385810694,5450.601111275895
463,2012-04-08,5176.073072529495,3459.97593215286,5860.086785523817,5176.073072529495,5176.073072529495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07958148896986932,-0.07958148896986932,-0.07958148896986932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.5898709242902,-75.5898709242902,-75.5898709242902,0.0,0.0,0.0,-0.07958148896986932,-0.07958148896986932,-0.07958148896986932,-268.1371773305904,-268.1371773305904,-268.1371773305904,192.5473064063002,192.5473064063002,192.5473064063002,4688.563599476462
464,2012-04-09,5181.900538101184,4156.165903655425,6490.696807737949,5181.900538101184,5181.900538101184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027084884624586004,0.027084884624586004,0.027084884624586004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.317893742234276,37.317893742234276,37.317893742234276,0.0,0.0,0.0,0.027084884624586004,0.027084884624586004,0.027084884624586004,-145.16700957162857,-145.16700957162857,-145.16700957162857,182.48490331386284,182.48490331386284,182.48490331386284,5359.569610053969
465,2012-04-10,5187.728003672872,4110.783591350939,6503.9920326220035,5187.728003672872,5187.728003672872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01652671906332167,-0.01652671906332167,-0.01652671906332167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.84910087752797,187.84910087752797,187.84910087752797,0.0,0.0,0.0,-0.01652671906332167,-0.01652671906332167,-0.01652671906332167,11.728953104731922,11.728953104731922,11.728953104731922,176.12014777279603,176.12014777279603,176.12014777279603,5289.840981256772
466,2012-04-11,5193.555469244559,4111.060934474705,6602.995710537845,5193.555469244559,5193.555469244559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007956364011229728,-0.007956364011229728,-0.007956364011229728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.63062181783513,193.63062181783513,193.63062181783513,0.0,0.0,0.0,-0.007956364011229728,-0.007956364011229728,-0.007956364011229728,19.645297793584803,19.645297793584803,19.645297793584803,173.98532402425033,173.98532402425033,173.98532402425033,5345.864273236572
467,2012-04-12,5198.894769374055,4640.1138620002475,7109.252467602824,5198.894769374055,5198.894769374055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05875705960650816,0.05875705960650816,0.05875705960650816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.8056466980723,360.8056466980723,360.8056466980723,0.0,0.0,0.0,0.05875705960650816,0.05875705960650816,0.05875705960650816,184.30406275980098,184.30406275980098,184.30406275980098,176.50158393827127,176.50158393827127,176.50158393827127,5865.172185924202
468,2012-04-13,5204.234069503552,4317.696218580126,6751.506657721452,5204.234069503552,5204.234069503552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001534490456261633,0.001534490456261633,0.001534490456261633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.43472918538475,333.43472918538475,333.43472918538475,0.0,0.0,0.0,0.001534490456261633,0.001534490456261633,0.001534490456261633,149.46488581363323,149.46488581363323,149.46488581363323,183.96984337175155,183.96984337175155,183.96984337175155,5545.654646200741
469,2012-04-14,5209.573369633048,4269.456887963186,6795.0488502951175,5209.573369633048,5209.573369633048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01723692299998831,0.01723692299998831,0.01723692299998831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.72590488767227,244.72590488767227,244.72590488767227,0.0,0.0,0.0,0.01723692299998831,0.01723692299998831,0.01723692299998831,48.16098743065997,48.16098743065997,48.16098743065997,196.5649174570123,196.5649174570123,196.5649174570123,5544.096289555874
470,2012-04-15,5214.912669762544,3922.009224577367,6210.408239384608,5214.912669762544,5214.912669762544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006199593544547561,-0.006199593544547561,-0.006199593544547561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.804144859444115,-53.804144859444115,-53.804144859444115,0.0,0.0,0.0,-0.006199593544547561,-0.006199593544547561,-0.006199593544547561,-268.13717733087725,-268.13717733087725,-268.13717733087725,214.33303247143317,214.33303247143317,214.33303247143317,5128.778185980261
471,2012-04-16,5220.2519698920405,4308.218702707485,6708.194599146142,5220.2519698920405,5220.2519698920405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04663003789324516,0.04663003789324516,0.04663003789324516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.02574732826356,92.02574732826356,92.02574732826356,0.0,0.0,0.0,0.04663003789324516,0.04663003789324516,0.04663003789324516,-145.16700957194575,-145.16700957194575,-145.16700957194575,237.19275690020936,237.19275690020936,237.19275690020936,5555.698264388658
472,2012-04-17,5225.591270021537,4445.999733556245,6797.30411441083,5225.591270021537,5225.591270021537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02916654627735704,0.02916654627735704,0.02916654627735704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.66825157786803,276.66825157786803,276.66825157786803,0.0,0.0,0.0,0.02916654627735704,0.02916654627735704,0.02916654627735704,11.72895310431019,11.72895310431019,11.72895310431019,264.93929847355787,264.93929847355787,264.93929847355787,5654.671971203042
473,2012-04-18,5230.930570151033,4392.113732674649,6766.234447691241,5230.930570151033,5230.930570151033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003141125282346861,0.003141125282346861,0.003141125282346861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.89731790897144,316.89731790897144,316.89731790897144,0.0,0.0,0.0,0.003141125282346861,0.003141125282346861,0.003141125282346861,19.645297793464234,19.645297793464234,19.645297793464234,297.2520201155072,297.2520201155072,297.2520201155072,5564.258896324107
474,2012-04-19,5236.26987028053,4541.9317861822265,6899.358697596044,5236.26987028053,5236.26987028053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009239309042753066,0.009239309042753066,0.009239309042753066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0090013122882,518.0090013122882,518.0090013122882,0.0,0.0,0.0,0.009239309042753066,0.009239309042753066,0.009239309042753066,184.3040627599384,184.3040627599384,184.3040627599384,333.70493855234974,333.70493855234974,333.70493855234974,5802.658387155597
475,2012-04-20,5241.609170410026,4611.948111845067,7083.6178073162055,5241.609170410026,5241.609170410026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028894900617312213,0.028894900617312213,0.028894900617312213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.2447731910435,523.2447731910435,523.2447731910435,0.0,0.0,0.0,0.028894900617312213,0.028894900617312213,0.028894900617312213,149.46488581358452,149.46488581358452,149.46488581358452,373.779887377459,373.779887377459,373.779887377459,5916.30971965486
476,2012-04-21,5246.948470539522,4672.628528403199,7140.363608589458,5246.948470539522,5246.948470539522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037204240730922544,0.037204240730922544,0.037204240730922544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0429413811686,465.0429413811686,465.0429413811686,0.0,0.0,0.0,0.037204240730922544,0.037204240730922544,0.037204240730922544,48.160987430549994,48.160987430549994,48.160987430549994,416.88195395061865,416.88195395061865,416.88195395061865,5907.200145921389
477,2012-04-22,5252.287770669018,4277.684445994916,6732.643824698926,5252.287770669018,5252.287770669018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017026964806415714,0.017026964806415714,0.017026964806415714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.21956135729098,194.21956135729098,194.21956135729098,0.0,0.0,0.0,0.017026964806415714,0.017026964806415714,0.017026964806415714,-268.1371773304102,-268.1371773304102,-268.1371773304102,462.35673868770124,462.35673868770124,462.35673868770124,5535.937851050658
478,2012-04-23,5257.627070798513,4490.745787585473,6892.545625415794,5257.627070798513,5257.627070798513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01772022688674473,0.01772022688674473,0.01772022688674473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.34192817865875,364.34192817865875,364.34192817865875,0.0,0.0,0.0,0.01772022688674473,0.01772022688674473,0.01772022688674473,-145.16700957189948,-145.16700957189948,-145.16700957189948,509.5089377505581,509.5089377505581,509.5089377505581,5715.135343557613
479,2012-04-24,5262.966370928009,4906.788610757419,7343.270117489486,5262.966370928009,5262.966370928009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05427166484393039,0.05427166484393039,0.05427166484393039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.3506702816329,569.3506702816329,569.3506702816329,0.0,0.0,0.0,0.05427166484393039,0.05427166484393039,0.05427166484393039,11.728953104469523,11.728953104469523,11.728953104469523,557.6217171771633,557.6217171771633,557.6217171771633,6117.946988177524
480,2012-04-25,5268.3056710575065,4857.740320006662,7227.636848434089,5268.3056710575065,5268.3056710575065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03688878259842885,0.03688878259842885,0.03688878259842885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.6216267667227,625.6216267667227,625.6216267667227,0.0,0.0,0.0,0.03688878259842885,0.03688878259842885,0.03688878259842885,19.64529779334368,19.64529779334368,19.64529779334368,605.9763289733789,605.9763289733789,605.9763289733789,6088.268680385939
481,2012-04-26,5273.644971187003,4988.276724076266,7299.146591268211,5273.644971187003,5273.644971187003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028629391906549945,-0.0028629391906549945,-0.0028629391906549945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.175480782996,838.175480782996,838.175480782996,0.0,0.0,0.0,-0.0028629391906549945,-0.0028629391906549945,-0.0028629391906549945,184.30406275988452,184.30406275988452,184.30406275988452,653.8714180231115,653.8714180231115,653.8714180231115,6096.722327104387
482,2012-04-27,5278.984271316499,4951.956880031418,7291.039571176607,5278.984271316499,5278.984271316499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004660623000032201,-0.004660623000032201,-0.004660623000032201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.1063686332407,850.1063686332407,850.1063686332407,0.0,0.0,0.0,-0.004660623000032201,-0.004660623000032201,-0.004660623000032201,149.46488581353586,149.46488581353586,149.46488581353586,700.6414828197048,700.6414828197048,700.6414828197048,6104.487284438033
483,2012-04-28,5284.323571445995,4848.110227331852,7189.663506422976,5284.323571445995,5284.323571445995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008867737698967804,-0.008867737698967804,-0.008867737698967804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793.8349698970019,793.8349698970019,793.8349698970019,0.0,0.0,0.0,-0.008867737698967804,-0.008867737698967804,-0.008867737698967804,48.16098743104657,48.16098743104657,48.16098743104657,745.6739824659552,745.6739824659552,745.6739824659552,6031.298545994941
484,2012-04-29,5289.662871575491,4135.181219205037,6590.275719990677,5289.662871575491,5289.662871575491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08655839702254883,-0.08655839702254883,-0.08655839702254883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.2874488434337,520.2874488434337,520.2874488434337,0.0,0.0,0.0,-0.08655839702254883,-0.08655839702254883,-0.08655839702254883,-268.13717733069717,-268.13717733069717,-268.13717733069717,788.4246261741308,788.4246261741308,788.4246261741308,5352.085581465658
485,2012-04-30,5295.002171704988,4274.113294041568,6549.611482615366,5295.002171704988,5295.002171704988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1035463734270404,-0.1035463734270404,-0.1035463734270404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.2634286901103,683.2634286901103,683.2634286901103,0.0,0.0,0.0,-0.1035463734270404,-0.1035463734270404,-0.1035463734270404,-145.1670095718473,-145.1670095718473,-145.1670095718473,828.4304382619576,828.4304382619576,828.4304382619576,5429.987328226744
486,2012-05-01,5300.341471834485,4570.463341961862,6899.265793185087,5300.341471834485,5300.341471834485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08594130590119892,-0.08594130590119892,-0.08594130590119892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877.049212743336,877.049212743336,877.049212743336,0.0,0.0,0.0,-0.08594130590119892,-0.08594130590119892,-0.08594130590119892,11.728953104628857,11.728953104628857,11.728953104628857,865.3202596387072,865.3202596387072,865.3202596387072,5721.872416766083
487,2012-05-02,5305.68077196398,5093.613007363433,7455.428612326385,5305.68077196398,5305.68077196398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012775332300296163,0.012775332300296163,0.012775332300296163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,918.467721752801,918.467721752801,918.467721752801,0.0,0.0,0.0,0.012775332300296163,0.012775332300296163,0.012775332300296163,19.645297793616653,19.645297793616653,19.645297793616653,898.8224239591843,898.8224239591843,898.8224239591843,6291.9303286579125
488,2012-05-03,5311.020072093476,5260.645826859644,7610.698847114968,5311.020072093476,5311.020072093476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005129052862244801,0.005129052862244801,0.005129052862244801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113.0734934376248,1113.0734934376248,1113.0734934376248,0.0,0.0,0.0,0.005129052862244801,0.005129052862244801,0.005129052862244801,184.30406275995475,184.30406275995475,184.30406275995475,928.7694306776701,928.7694306776701,928.7694306776701,6451.334068233312
489,2012-05-04,5316.3593722229725,4862.463687432665,7180.845678653668,5316.3593722229725,5316.3593722229725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07958148896994278,-0.07958148896994278,-0.07958148896994278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104.5644114768138,1104.5644114768138,1104.5644114768138,0.0,0.0,0.0,-0.07958148896994278,-0.07958148896994278,-0.07958148896994278,149.46488581363127,149.46488581363127,149.46488581363127,955.0995256631822,955.0995256631822,955.0995256631822,5997.839988958972
490,2012-05-05,5321.698672352468,5223.297889822009,7639.727762497862,5321.698672352468,5321.698672352468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027084884624603404,0.027084884624603404,0.027084884624603404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0161776611608,1026.0161776611608,1026.0161776611608,0.0,0.0,0.0,0.027084884624603404,0.027084884624603404,0.027084884624603404,48.160987431257595,48.160987431257595,48.160987431257595,977.8551902299032,977.8551902299032,977.8551902299032,6491.8524445612
491,2012-05-06,5326.9592826745675,4831.229488233183,7195.642515082712,5326.9592826745675,5326.9592826745675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01652671906317907,-0.01652671906317907,-0.01652671906317907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.0414514242148,729.0414514242148,729.0414514242148,0.0,0.0,0.0,-0.01652671906317907,-0.01652671906317907,-0.01652671906317907,-268.1371773306997,-268.1371773306997,-268.1371773306997,997.1786287549145,997.1786287549145,997.1786287549145,5967.963574573026
492,2012-05-07,5332.219892996666,4882.412940673095,7309.27026907178,5332.219892996666,5332.219892996666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007956364011280446,-0.007956364011280446,-0.007956364011280446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.1374213189545,868.1374213189545,868.1374213189545,0.0,0.0,0.0,-0.007956364011280446,-0.007956364011280446,-0.007956364011280446,-145.1670095717951,-145.1670095717951,-145.1670095717951,1013.3044308907495,1013.3044308907495,1013.3044308907495,6157.932231858748
493,2012-05-08,5337.480503318766,5409.79751594581,7881.6397266157755,5337.480503318766,5337.480503318766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05875705960649002,0.05875705960649002,0.05875705960649002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1038.2786173680556,1038.2786173680556,1038.2786173680556,0.0,0.0,0.0,0.05875705960649002,0.05875705960649002,0.05875705960649002,11.7289531047882,11.7289531047882,11.7289531047882,1026.5496642632675,1026.5496642632675,1026.5496642632675,6689.373780768799
494,2012-05-09,5342.741113640865,5157.79465552973,7542.935014789288,5342.741113640865,5342.741113640865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015344904562348454,0.0015344904562348454,0.0015344904562348454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.9470229695962,1056.9470229695962,1056.9470229695962,0.0,0.0,0.0,0.0015344904562348454,0.0015344904562348454,0.0015344904562348454,19.645297793178262,19.645297793178262,19.645297793178262,1037.301725176418,1037.301725176418,1037.301725176418,6407.8865218594765
495,2012-05-10,5348.001723962963,5384.046959762165,7981.628421897772,5348.001723962963,5348.001723962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017236923000009032,0.017236923000009032,0.017236923000009032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230.3083989692307,1230.3083989692307,1230.3083989692307,0.0,0.0,0.0,0.017236923000009032,0.017236923000009032,0.017236923000009032,184.30406275990086,184.30406275990086,184.30406275990086,1046.00433620933,1046.00433620933,1046.00433620933,6670.493216852059
